"Geneid","GeneName","NewName","GeneType","chr","start","end","strand","logFC","logCPM","PValue","FDR","significance"
"ENSG00000111011","RSRC2","ENSG00000111011_RSRC2","protein_coding","chr12",122503454,122527000,"-",-0.308040947569286,6.33472982763672,0.180046572636302,0.478948759443344,"Not_significant"
"ENSG00000158691","ZSCAN12","ENSG00000158691_ZSCAN12","protein_coding","chr6",28378955,28399747,"-",-0.527444773538448,2.59574845618056,0.180083847802564,0.478948759443344,"Not_significant"
"ENSG00000106144","CASP2","ENSG00000106144_CASP2","protein_coding","chr7",143288215,143307696,"+",-0.316617387927673,5.8486623369111,0.180110690679648,0.478948759443344,"Not_significant"
"ENSG00000129636","ITFG1","ENSG00000129636_ITFG1","protein_coding","chr16",47154387,47464149,"-",0.327502343658494,5.47612861172637,0.180167188352706,0.479010944074664,"Not_significant"
"ENSG00000174720","LARP7","ENSG00000174720_LARP7","protein_coding","chr4",112637077,112657696,"+",-0.309774145791294,5.95703305569747,0.180229067136989,0.479011211363295,"Not_significant"
"ENSG00000013306","SLC25A39","ENSG00000013306_SLC25A39","protein_coding","chr17",44319625,44324870,"-",-0.303135163817136,8.66293251984011,0.180233514686189,0.479011211363295,"Not_significant"
"ENSG00000145687","SSBP2","ENSG00000145687_SSBP2","protein_coding","chr5",81412804,81751797,"-",0.596615157909642,2.31037463296179,0.180300905981924,0.479070614800136,"Not_significant"
"ENSG00000107798","LIPA","ENSG00000107798_LIPA","protein_coding","chr10",89213569,89414557,"-",0.303743252195561,6.88372883498777,0.18036243485011,0.479070614800136,"Not_significant"
"ENSG00000110536","PTPMT1","ENSG00000110536_PTPMT1","protein_coding","chr11",47565430,47573461,"+",0.440229857747008,3.59596795306968,0.18037974812999,0.479070614800136,"Not_significant"
"ENSG00000157578","LCA5L","ENSG00000157578_LCA5L","protein_coding","chr21",39405728,39445805,"-",0.792557527016791,0.509564246578688,0.180388333942786,0.479070614800136,"Not_significant"
"ENSG00000168286","THAP11","ENSG00000168286_THAP11","protein_coding","chr16",67842320,67844195,"+",0.327916128918209,5.21870296475332,0.180459741555145,0.479172287323188,"Not_significant"
"ENSG00000118655","DCLRE1B","ENSG00000118655_DCLRE1B","protein_coding","chr1",113904619,113914086,"+",-0.353016619709527,4.93657651156454,0.180621851391753,0.479514718706753,"Not_significant"
"ENSG00000181524","RPL24P4","ENSG00000181524_RPL24P4","processed_pseudogene","chr6",42956345,42956765,"-",-0.377222722338655,4.50019499422303,0.180658178571776,0.479523158021891,"Not_significant"
"ENSG00000122034","GTF3A","ENSG00000122034_GTF3A","protein_coding","chr13",27424619,27435823,"+",-0.297179194704252,6.59180072466674,0.180972760718479,0.480238940639901,"Not_significant"
"ENSG00000114554","PLXNA1","ENSG00000114554_PLXNA1","protein_coding","chr3",126982693,127037389,"+",-0.342911785342544,7.26757110048973,0.181060691550669,0.480238940639901,"Not_significant"
"ENSG00000101230","ISM1","ENSG00000101230_ISM1","protein_coding","chr20",13221274,13300651,"+",-0.909380221779031,-0.142332387057905,0.18109945703089,0.480238940639901,"Not_significant"
"ENSG00000169718","DUS1L","ENSG00000169718_DUS1L","protein_coding","chr17",82057506,82065887,"-",-0.35535073186483,6.93396920348041,0.181104457968952,0.480238940639901,"Not_significant"
"ENSG00000237989","LINC01679","ENSG00000237989_LINC01679","lncRNA","chr21",43358147,43362349,"-",0.723051801822716,0.876663161577208,0.181108003720098,0.480238940639901,"Not_significant"
"ENSG00000226824","ENSG00000226824","ENSG00000226824_ENSG00000226824","lncRNA","chr7",66654513,66685692,"+",0.684027153797466,1.21163524993578,0.181127033052074,0.480238940639901,"Not_significant"
"ENSG00000185670","ZBTB3","ENSG00000185670_ZBTB3","protein_coding","chr11",62748319,62754184,"-",0.568146436907356,2.01319756477982,0.18136349480659,0.480777774577996,"Not_significant"
"ENSG00000113712","CSNK1A1","ENSG00000113712_CSNK1A1","protein_coding","chr5",149492982,149551471,"-",0.31088579503507,6.93145335326763,0.181804527811117,0.481771291211765,"Not_significant"
"ENSG00000143420","ENSA","ENSG00000143420_ENSA","protein_coding","chr1",150600851,150629612,"-",-0.30135635500561,7.33655244472456,0.181804885851308,0.481771291211765,"Not_significant"
"ENSG00000125462","MIR9-1HG","ENSG00000125462_MIR9-1HG","lncRNA","chr1",156404250,156456763,"-",0.949815484231979,-0.139628333935752,0.181961766522279,0.481959128338403,"Not_significant"
"ENSG00000241058","NSUN6","ENSG00000241058_NSUN6","protein_coding","chr10",18545561,18659285,"-",-0.528846148752964,2.55291396607029,0.181996066943033,0.481959128338403,"Not_significant"
"ENSG00000169851","PCDH7","ENSG00000169851_PCDH7","protein_coding","chr4",30720369,31146805,"+",-0.36032905328993,4.75062636265977,0.182003288351252,0.481959128338403,"Not_significant"
"ENSG00000113048","MRPS27","ENSG00000113048_MRPS27","protein_coding","chr5",72214953,72321717,"-",-0.302943324107656,7.04887693624016,0.182031341883439,0.481959128338403,"Not_significant"
"ENSG00000054690","PLEKHH1","ENSG00000054690_PLEKHH1","protein_coding","chr14",67533290,67589612,"+",-0.445306516256516,3.74496925931011,0.182042352913109,0.481959128338403,"Not_significant"
"ENSG00000145365","TIFA","ENSG00000145365_TIFA","protein_coding","chr4",112272968,112285955,"-",-0.427072115500179,3.71350787107862,0.182178734347005,0.482145738321495,"Not_significant"
"ENSG00000234608","MAPKAPK5-AS1","ENSG00000234608_MAPKAPK5-AS1","lncRNA","chr12",111839758,111842902,"-",0.367074298877646,5.09297747453799,0.18218275348353,0.482145738321495,"Not_significant"
"ENSG00000138686","BBS7","ENSG00000138686_BBS7","protein_coding","chr4",121824329,121870487,"-",0.337278114413223,4.91708816837685,0.182212826724984,0.482145738321495,"Not_significant"
"ENSG00000149231","CCDC82","ENSG00000149231_CCDC82","protein_coding","chr11",96349241,96389956,"-",-0.422145842219136,3.92509460931117,0.182295289180249,0.482192169586028,"Not_significant"
"ENSG00000118507","AKAP7","ENSG00000118507_AKAP7","protein_coding","chr6",131135467,131283535,"+",-0.563648987688913,2.1035608725832,0.182297039642333,0.482192169586028,"Not_significant"
"ENSG00000174500","GCSAM","ENSG00000174500_GCSAM","protein_coding","chr3",112120839,112133270,"-",0.829269362062,0.975877155787542,0.182394195857897,0.482360957455271,"Not_significant"
"ENSG00000235453","SMIM27","ENSG00000235453_SMIM27","protein_coding","chr9",32551144,32568621,"+",0.566709423155607,2.35589219620558,0.182492886561343,0.482533740997329,"Not_significant"
"ENSG00000255423","EBLN2","ENSG00000255423_EBLN2","protein_coding","chr3",73061659,73063337,"+",-1.02944629363857,-0.425113859623082,0.182556470317259,0.482613651244421,"Not_significant"
"ENSG00000120262","CCDC170","ENSG00000120262_CCDC170","protein_coding","chr6",151494017,151621193,"+",0.990991846415563,-0.519537846712835,0.182600097247432,0.482640783259885,"Not_significant"
"ENSG00000196437","ZNF569","ENSG00000196437_ZNF569","protein_coding","chr19",37411155,37469275,"-",0.740079658558492,0.942539979239118,0.182652697432409,0.482691618753603,"Not_significant"
"ENSG00000188158","NHS","ENSG00000188158_NHS","protein_coding","chrX",17375200,17735994,"+",-0.451469502235501,3.46375085146522,0.182715649262489,0.482769786708888,"Not_significant"
"ENSG00000147649","MTDH","ENSG00000147649_MTDH","protein_coding","chr8",97644184,97730260,"+",-0.311569096158376,7.77996322218211,0.18277157018127,0.482829352491279,"Not_significant"
"ENSG00000178700","DHFR2","ENSG00000178700_DHFR2","protein_coding","chr3",94047836,94063389,"-",-0.698900009382923,1.32132605502115,0.183036134613498,0.483439971392889,"Not_significant"
"ENSG00000157600","TMEM164","ENSG00000157600_TMEM164","protein_coding","chrX",110002631,110182734,"+",0.36308455347773,4.60299789778764,0.183106587646998,0.483495079108987,"Not_significant"
"ENSG00000160211","G6PD","ENSG00000160211_G6PD","protein_coding","chrX",154517825,154547572,"-",0.360905373802688,5.7433753276146,0.18314455635216,0.483495079108987,"Not_significant"
"ENSG00000174516","PELI3","ENSG00000174516_PELI3","protein_coding","chr11",66466327,66477337,"+",0.37525008198227,4.42006778040842,0.183162887161316,0.483495079108987,"Not_significant"
"ENSG00000163026","WDCP","ENSG00000163026_WDCP","protein_coding","chr2",24029347,24049575,"-",-0.373981843898436,4.53150274516522,0.183190690487789,0.483495079108987,"Not_significant"
"ENSG00000013364","MVP","ENSG00000013364_MVP","protein_coding","chr16",29820394,29848039,"+",0.381484057254851,7.67839476345968,0.183394639679719,0.483938810491056,"Not_significant"
"ENSG00000094914","AAAS","ENSG00000094914_AAAS","protein_coding","chr12",53307456,53324864,"-",-0.312951793436785,6.10519989208513,0.18342919745794,0.483938810491056,"Not_significant"
"ENSG00000196187","TMEM63A","ENSG00000196187_TMEM63A","protein_coding","chr1",225845536,225882380,"-",-0.320280307007288,5.77244831182325,0.183519431028648,0.483938810491056,"Not_significant"
"ENSG00000140691","ARMC5","ENSG00000140691_ARMC5","protein_coding","chr16",31458080,31467166,"+",0.422445182187625,3.89194374034741,0.183524630379203,0.483938810491056,"Not_significant"
"ENSG00000204392","LSM2","ENSG00000204392_LSM2","protein_coding","chr6",31797396,31806966,"-",-0.300067248413793,6.5207252249794,0.183526538943997,0.483938810491056,"Not_significant"
"ENSG00000109790","KLHL5","ENSG00000109790_KLHL5","protein_coding","chr4",39045039,39126857,"+",0.309895849834396,5.75355307229045,0.183573561757153,0.483938810491056,"Not_significant"
"ENSG00000224051","CPTP","ENSG00000224051_CPTP","protein_coding","chr1",1324756,1328896,"+",0.371634807750951,5.72606129845528,0.18361382027432,0.483938810491056,"Not_significant"
"ENSG00000132763","MMACHC","ENSG00000132763_MMACHC","protein_coding","chr1",45500300,45513382,"+",-0.471251957785711,3.19126505216443,0.183626443438781,0.483938810491056,"Not_significant"
"ENSG00000140280","LYSMD2","ENSG00000140280_LYSMD2","protein_coding","chr15",51723011,51751585,"-",-0.534238817028335,2.35717518984934,0.183782020988318,0.484260603937523,"Not_significant"
"ENSG00000164070","HSPA4L","ENSG00000164070_HSPA4L","protein_coding","chr4",127781821,127840733,"+",-0.395349534765162,5.08096062065956,0.183831923699354,0.484303880574549,"Not_significant"
"ENSG00000051620","HEBP2","ENSG00000051620_HEBP2","protein_coding","chr6",138403531,138422197,"+",0.33007731183858,5.87970966385475,0.184229672828742,0.485263373477893,"Not_significant"
"ENSG00000182150","ERCC6L2","ENSG00000182150_ERCC6L2","protein_coding","chr9",95871264,96121154,"+",-0.416900958785935,3.9481243232105,0.184287138108365,0.485326368082216,"Not_significant"
"ENSG00000065978","YBX1","ENSG00000065978_YBX1","protein_coding","chr1",42682418,42703805,"+",-0.306365611298834,10.3411832472613,0.184537159847483,0.485753489976366,"Not_significant"
"ENSG00000168528","SERINC2","ENSG00000168528_SERINC2","protein_coding","chr1",31409565,31434680,"+",0.372988972123508,8.99853761286385,0.184555888953223,0.485753489976366,"Not_significant"
"ENSG00000145495","MARCHF6","ENSG00000145495_MARCHF6","protein_coding","chr5",10353695,10440388,"+",-0.30679479023817,7.12149735919947,0.184597038035371,0.485753489976366,"Not_significant"
"ENSG00000164252","AGGF1","ENSG00000164252_AGGF1","protein_coding","chr5",77029251,77065234,"+",-0.435931815527944,3.89665398616671,0.184643653881817,0.485753489976366,"Not_significant"
"ENSG00000123908","AGO2","ENSG00000123908_AGO2","protein_coding","chr8",140520156,140635633,"-",-0.326604765839939,5.99298584209154,0.184661392241507,0.485753489976366,"Not_significant"
"ENSG00000144485","HES6","ENSG00000144485_HES6","protein_coding","chr2",238238267,238240662,"-",0.507806696767212,3.15976594434996,0.18466466875202,0.485753489976366,"Not_significant"
"ENSG00000278771","RN7SL3","ENSG00000278771_RN7SL3","misc_RNA","chr14",49853616,49853914,"-",-0.848632272113028,0.912326073374692,0.184684376805614,0.485753489976366,"Not_significant"
"ENSG00000187609","EXD3","ENSG00000187609_EXD3","protein_coding","chr9",137306896,137423211,"-",0.544511928059448,3.49226198910786,0.184733273563022,0.485783642220311,"Not_significant"
"ENSG00000113456","RAD1","ENSG00000113456_RAD1","protein_coding","chr5",34905260,34918989,"-",-0.329996615343515,5.3448733548779,0.184765606383991,0.485783642220311,"Not_significant"
"ENSG00000120526","NUDCD1","ENSG00000120526_NUDCD1","protein_coding","chr8",109240919,109334121,"-",-0.331545968503361,6.48866606963518,0.184866110214974,0.485783642220311,"Not_significant"
"ENSG00000180596","H2BC4","ENSG00000180596_H2BC4","protein_coding","chr6",26086317,26123926,"-",-0.880853843360367,-0.143335929372604,0.184875417313849,0.485783642220311,"Not_significant"
"ENSG00000142544","CTU1","ENSG00000142544_CTU1","protein_coding","chr19",51097606,51108409,"-",0.611245481549889,2.02261891882891,0.184886905718618,0.485783642220311,"Not_significant"
"ENSG00000080200","CRYBG3","ENSG00000080200_CRYBG3","protein_coding","chr3",97822011,97944984,"+",-0.442758711708432,3.67848779499668,0.184897327116344,0.485783642220311,"Not_significant"
"ENSG00000127311","HELB","ENSG00000127311_HELB","protein_coding","chr12",66302493,66343643,"+",-0.586959555115746,1.85703760061143,0.184945889025591,0.48582299448778,"Not_significant"
"ENSG00000114529","C3orf52","ENSG00000114529_C3orf52","protein_coding","chr3",112086335,112131004,"+",-0.514903073129926,2.91367657045098,0.185027168642262,0.48594826099836,"Not_significant"
"ENSG00000148429","USP6NL","ENSG00000148429_USP6NL","protein_coding","chr10",11460510,11611666,"-",-0.408535795427386,4.1485826798677,0.185065358027096,0.485960332042107,"Not_significant"
"ENSG00000148356","LRSAM1","ENSG00000148356_LRSAM1","protein_coding","chr9",127451489,127503499,"+",0.381278369014684,5.42485171953186,0.185112858975589,0.48599684536132,"Not_significant"
"ENSG00000133065","SLC41A1","ENSG00000133065_SLC41A1","protein_coding","chr1",205789094,205813748,"-",0.320975780028146,5.95982526195453,0.185192033073378,0.486081576364324,"Not_significant"
"ENSG00000103197","TSC2","ENSG00000103197_TSC2","protein_coding","chr16",2047967,2089491,"+",-0.355500247717745,6.43131633679302,0.185236691071809,0.486081576364324,"Not_significant"
"ENSG00000124641","MED20","ENSG00000124641_MED20","protein_coding","chr6",41905354,41921139,"-",0.315129084202722,5.57224037916241,0.185245937404709,0.486081576364324,"Not_significant"
"ENSG00000161960","EIF4A1","ENSG00000161960_EIF4A1","protein_coding","chr17",7572824,7579006,"+",-0.568769097202203,1.9364438961915,0.18529992781013,0.486135066322332,"Not_significant"
"ENSG00000178996","SNX18","ENSG00000178996_SNX18","protein_coding","chr5",54517759,54546586,"+",0.39845449310612,4.27271792156786,0.185428633598959,0.486256496653477,"Not_significant"
"ENSG00000023171","GRAMD1B","ENSG00000023171_GRAMD1B","protein_coding","chr11",123358428,123627774,"+",0.743074022953467,3.12092478654534,0.185432991083619,0.486256496653477,"Not_significant"
"ENSG00000122971","ACADS","ENSG00000122971_ACADS","protein_coding","chr12",120725774,120740008,"+",0.577276182160567,2.91702524220757,0.185447054613385,0.486256496653477,"Not_significant"
"ENSG00000182985","CADM1","ENSG00000182985_CADM1","protein_coding","chr11",115169218,115504957,"-",-0.329993568172035,5.51278944425432,0.185492785647827,0.48628826335293,"Not_significant"
"ENSG00000082213","C5orf22","ENSG00000082213_C5orf22","protein_coding","chr5",31532287,31555053,"+",0.324380002833686,5.12601256399947,0.18554625033178,0.486340289418288,"Not_significant"
"ENSG00000137200","CMTR1","ENSG00000137200_CMTR1","protein_coding","chr6",37433219,37482827,"+",0.300276423957259,6.84546974658718,0.185710954412856,0.486683816401516,"Not_significant"
"ENSG00000280347","ENSG00000280347","ENSG00000280347_ENSG00000280347","TEC","chr7",127359785,127364759,"-",-0.682207288998028,1.26541599066424,0.186010515592817,0.486900512129981,"Not_significant"
"ENSG00000236871","LINC00106","ENSG00000236871_LINC00106","lncRNA","chrX",1396427,1399402,"+",-0.831312319174657,0.2569619297309,0.186017573492597,0.486900512129981,"Not_significant"
"ENSG00000256453","DND1","ENSG00000256453_DND1","protein_coding","chr5",140670794,140673576,"-",-0.849628177127559,-0.194983456646664,0.186039739401229,0.486900512129981,"Not_significant"
"ENSG00000139055","ERP27","ENSG00000139055_ERP27","protein_coding","chr12",14914039,14938537,"-",0.762174248194815,0.668716945677831,0.186076227828746,0.486900512129981,"Not_significant"
"ENSG00000148842","CNNM2","ENSG00000148842_CNNM2","protein_coding","chr10",102918294,103090222,"+",0.429026470438361,3.69479323987379,0.186081521478852,0.486900512129981,"Not_significant"
"ENSG00000100376","FAM118A","ENSG00000100376_FAM118A","protein_coding","chr22",45308968,45341955,"+",-0.319565731764952,6.00956301635136,0.186092987552442,0.486900512129981,"Not_significant"
"ENSG00000106588","PSMA2","ENSG00000106588_PSMA2","protein_coding","chr7",42916828,42932185,"-",-0.51325520450495,2.81411607261149,0.186116924070529,0.486900512129981,"Not_significant"
"ENSG00000143412","ANXA9","ENSG00000143412_ANXA9","protein_coding","chr1",150982249,150995634,"+",0.629609240151298,2.09120426086083,0.186130242821316,0.486900512129981,"Not_significant"
"ENSG00000068878","PSME4","ENSG00000068878_PSME4","protein_coding","chr2",53864069,53970993,"-",-0.3194011648437,7.19085392772158,0.186137577379147,0.486900512129981,"Not_significant"
